,year_event,country_event_x,event_x,country_event_y,event_y
1237,2002,United Kingdom,Princess Margaret dies.,Luxembourgo, National Museum of History and Art building expands.
1238,2004,Albania,A national day of mourning is called after 20 people dies in a shipwreckage during an illegal attempt to cross the Adriatic sea and reach Italy.,Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1239,2004,Albania,A national day of mourning is called after 20 people dies in a shipwreckage during an illegal attempt to cross the Adriatic sea and reach Italy.,Greek, Cyprus becomes a member of the European Union.
1240,2004,Albania,A national day of mourning is called after 20 people dies in a shipwreckage during an illegal attempt to cross the Adriatic sea and reach Italy.,Greek, Greece wins the UEFA Euro Cup in Portugal
1241,2004,Albania,A national day of mourning is called after 20 people dies in a shipwreckage during an illegal attempt to cross the Adriatic sea and reach Italy.,Greek, Athens hosts the 2004 Summer Olympics.
1242,2004,Albania,A national day of mourning is called after 20 people dies in a shipwreckage during an illegal attempt to cross the Adriatic sea and reach Italy.,Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1243,2004,Albania,A national day of mourning is called after 20 people dies in a shipwreckage during an illegal attempt to cross the Adriatic sea and reach Italy.,Luxembourgo, Football Club FC RM Hamm Benfica formed.
1244,2004,Austria,2004 Austrian presidential election: Heinz Fischer of the social democratic Social Democratic Party of Austria (SPÖ) was elected president with fifty-two percent of the vote.[1],Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1245,2004,Austria,2004 Austrian presidential election: Heinz Fischer of the social democratic Social Democratic Party of Austria (SPÖ) was elected president with fifty-two percent of the vote.[1],Greek, Cyprus becomes a member of the European Union.
1246,2004,Austria,2004 Austrian presidential election: Heinz Fischer of the social democratic Social Democratic Party of Austria (SPÖ) was elected president with fifty-two percent of the vote.[1],Greek, Greece wins the UEFA Euro Cup in Portugal
1247,2004,Austria,2004 Austrian presidential election: Heinz Fischer of the social democratic Social Democratic Party of Austria (SPÖ) was elected president with fifty-two percent of the vote.[1],Greek, Athens hosts the 2004 Summer Olympics.
1248,2004,Austria,2004 Austrian presidential election: Heinz Fischer of the social democratic Social Democratic Party of Austria (SPÖ) was elected president with fifty-two percent of the vote.[1],Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1249,2004,Austria,2004 Austrian presidential election: Heinz Fischer of the social democratic Social Democratic Party of Austria (SPÖ) was elected president with fifty-two percent of the vote.[1],Luxembourgo, Football Club FC RM Hamm Benfica formed.
1250,2004,Belgium,"Trial of serial killer and child molester Marc Dutroux, sentenced to life imprisonment",Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1251,2004,Belgium,"Trial of serial killer and child molester Marc Dutroux, sentenced to life imprisonment",Greek, Cyprus becomes a member of the European Union.
1252,2004,Belgium,"Trial of serial killer and child molester Marc Dutroux, sentenced to life imprisonment",Greek, Greece wins the UEFA Euro Cup in Portugal
1253,2004,Belgium,"Trial of serial killer and child molester Marc Dutroux, sentenced to life imprisonment",Greek, Athens hosts the 2004 Summer Olympics.
1254,2004,Belgium,"Trial of serial killer and child molester Marc Dutroux, sentenced to life imprisonment",Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1255,2004,Belgium,"Trial of serial killer and child molester Marc Dutroux, sentenced to life imprisonment",Luxembourgo, Football Club FC RM Hamm Benfica formed.
1256,2004,Bulgary,Bulgaria became a NATO member.[1],Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1257,2004,Bulgary,Bulgaria became a NATO member.[1],Greek, Cyprus becomes a member of the European Union.
1258,2004,Bulgary,Bulgaria became a NATO member.[1],Greek, Greece wins the UEFA Euro Cup in Portugal
1259,2004,Bulgary,Bulgaria became a NATO member.[1],Greek, Athens hosts the 2004 Summer Olympics.
1260,2004,Bulgary,Bulgaria became a NATO member.[1],Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1261,2004,Bulgary,Bulgaria became a NATO member.[1],Luxembourgo, Football Club FC RM Hamm Benfica formed.
1262,2004,Cyprus,2004 Annan Plan Referendum: The Annan Plan was accepted by the majority of Turkish Cypriots but overwhelmingly rejected by the Greek Cypriots.,Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1263,2004,Cyprus,2004 Annan Plan Referendum: The Annan Plan was accepted by the majority of Turkish Cypriots but overwhelmingly rejected by the Greek Cypriots.,Greek, Cyprus becomes a member of the European Union.
1264,2004,Cyprus,2004 Annan Plan Referendum: The Annan Plan was accepted by the majority of Turkish Cypriots but overwhelmingly rejected by the Greek Cypriots.,Greek, Greece wins the UEFA Euro Cup in Portugal
1265,2004,Cyprus,2004 Annan Plan Referendum: The Annan Plan was accepted by the majority of Turkish Cypriots but overwhelmingly rejected by the Greek Cypriots.,Greek, Athens hosts the 2004 Summer Olympics.
1266,2004,Cyprus,2004 Annan Plan Referendum: The Annan Plan was accepted by the majority of Turkish Cypriots but overwhelmingly rejected by the Greek Cypriots.,Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1267,2004,Cyprus,2004 Annan Plan Referendum: The Annan Plan was accepted by the majority of Turkish Cypriots but overwhelmingly rejected by the Greek Cypriots.,Luxembourgo, Football Club FC RM Hamm Benfica formed.
1268,2004,Estonia,"The largest expansion of the North Atlantic Treaty Organization to date takes place, allowing Bulgaria, Estonia, Latvia, Lithuania, Romania, Slovakia and Slovenia into the organization.",Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1269,2004,Estonia,"The largest expansion of the North Atlantic Treaty Organization to date takes place, allowing Bulgaria, Estonia, Latvia, Lithuania, Romania, Slovakia and Slovenia into the organization.",Greek, Cyprus becomes a member of the European Union.
1270,2004,Estonia,"The largest expansion of the North Atlantic Treaty Organization to date takes place, allowing Bulgaria, Estonia, Latvia, Lithuania, Romania, Slovakia and Slovenia into the organization.",Greek, Greece wins the UEFA Euro Cup in Portugal
1271,2004,Estonia,"The largest expansion of the North Atlantic Treaty Organization to date takes place, allowing Bulgaria, Estonia, Latvia, Lithuania, Romania, Slovakia and Slovenia into the organization.",Greek, Athens hosts the 2004 Summer Olympics.
1272,2004,Estonia,"The largest expansion of the North Atlantic Treaty Organization to date takes place, allowing Bulgaria, Estonia, Latvia, Lithuania, Romania, Slovakia and Slovenia into the organization.",Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1273,2004,Estonia,"The largest expansion of the North Atlantic Treaty Organization to date takes place, allowing Bulgaria, Estonia, Latvia, Lithuania, Romania, Slovakia and Slovenia into the organization.",Luxembourgo, Football Club FC RM Hamm Benfica formed.
1274,2004,France,"A law bans ""conspicuous"" religious symbols in schools. The law is renowned to target the Islamic headscarf, but forbids also Christian and Jewish symbols.",Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1275,2004,France,"A law bans ""conspicuous"" religious symbols in schools. The law is renowned to target the Islamic headscarf, but forbids also Christian and Jewish symbols.",Greek, Cyprus becomes a member of the European Union.
1276,2004,France,"A law bans ""conspicuous"" religious symbols in schools. The law is renowned to target the Islamic headscarf, but forbids also Christian and Jewish symbols.",Greek, Greece wins the UEFA Euro Cup in Portugal
1277,2004,France,"A law bans ""conspicuous"" religious symbols in schools. The law is renowned to target the Islamic headscarf, but forbids also Christian and Jewish symbols.",Greek, Athens hosts the 2004 Summer Olympics.
1278,2004,France,"A law bans ""conspicuous"" religious symbols in schools. The law is renowned to target the Islamic headscarf, but forbids also Christian and Jewish symbols.",Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1279,2004,France,"A law bans ""conspicuous"" religious symbols in schools. The law is renowned to target the Islamic headscarf, but forbids also Christian and Jewish symbols.",Luxembourgo, Football Club FC RM Hamm Benfica formed.
1280,2004,Iceland,"The president of Iceland, Ólafur Ragnar Grímsson, refuses to sign a bill from the parliament for the first time in the nation's history.[citation needed]",Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1281,2004,Iceland,"The president of Iceland, Ólafur Ragnar Grímsson, refuses to sign a bill from the parliament for the first time in the nation's history.[citation needed]",Greek, Cyprus becomes a member of the European Union.
1282,2004,Iceland,"The president of Iceland, Ólafur Ragnar Grímsson, refuses to sign a bill from the parliament for the first time in the nation's history.[citation needed]",Greek, Greece wins the UEFA Euro Cup in Portugal
1283,2004,Iceland,"The president of Iceland, Ólafur Ragnar Grímsson, refuses to sign a bill from the parliament for the first time in the nation's history.[citation needed]",Greek, Athens hosts the 2004 Summer Olympics.
1284,2004,Iceland,"The president of Iceland, Ólafur Ragnar Grímsson, refuses to sign a bill from the parliament for the first time in the nation's history.[citation needed]",Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1285,2004,Iceland,"The president of Iceland, Ólafur Ragnar Grímsson, refuses to sign a bill from the parliament for the first time in the nation's history.[citation needed]",Luxembourgo, Football Club FC RM Hamm Benfica formed.
1286,2004,Latvia,Latvia became a member of NATO.,Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1287,2004,Latvia,Latvia became a member of NATO.,Greek, Cyprus becomes a member of the European Union.
1288,2004,Latvia,Latvia became a member of NATO.,Greek, Greece wins the UEFA Euro Cup in Portugal
1289,2004,Latvia,Latvia became a member of NATO.,Greek, Athens hosts the 2004 Summer Olympics.
1290,2004,Latvia,Latvia became a member of NATO.,Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1291,2004,Latvia,Latvia became a member of NATO.,Luxembourgo, Football Club FC RM Hamm Benfica formed.
1292,2004,Malta,Bulgaria became a NATO member.[1],Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1293,2004,Malta,Bulgaria became a NATO member.[1],Greek, Cyprus becomes a member of the European Union.
1294,2004,Malta,Bulgaria became a NATO member.[1],Greek, Greece wins the UEFA Euro Cup in Portugal
1295,2004,Malta,Bulgaria became a NATO member.[1],Greek, Athens hosts the 2004 Summer Olympics.
1296,2004,Malta,Bulgaria became a NATO member.[1],Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1297,2004,Malta,Bulgaria became a NATO member.[1],Luxembourgo, Football Club FC RM Hamm Benfica formed.
1298,2004,Poland,Accession of Poland to the European Union,Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1299,2004,Poland,Accession of Poland to the European Union,Greek, Cyprus becomes a member of the European Union.
1300,2004,Poland,Accession of Poland to the European Union,Greek, Greece wins the UEFA Euro Cup in Portugal
1301,2004,Poland,Accession of Poland to the European Union,Greek, Athens hosts the 2004 Summer Olympics.
1302,2004,Poland,Accession of Poland to the European Union,Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1303,2004,Poland,Accession of Poland to the European Union,Luxembourgo, Football Club FC RM Hamm Benfica formed.
1304,2004,Portugal,2004 European Football Championship is held in Portugal.[14],Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1305,2004,Portugal,2004 European Football Championship is held in Portugal.[14],Greek, Cyprus becomes a member of the European Union.
1306,2004,Portugal,2004 European Football Championship is held in Portugal.[14],Greek, Greece wins the UEFA Euro Cup in Portugal
1307,2004,Portugal,2004 European Football Championship is held in Portugal.[14],Greek, Athens hosts the 2004 Summer Olympics.
1308,2004,Portugal,2004 European Football Championship is held in Portugal.[14],Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1309,2004,Portugal,2004 European Football Championship is held in Portugal.[14],Luxembourgo, Football Club FC RM Hamm Benfica formed.
1310,2004,Romania,Romania joins the North Atlantic Treaty Organization. Traian Băsescu becomes the fourth President of Romania.,Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1311,2004,Romania,Romania joins the North Atlantic Treaty Organization. Traian Băsescu becomes the fourth President of Romania.,Greek, Cyprus becomes a member of the European Union.
1312,2004,Romania,Romania joins the North Atlantic Treaty Organization. Traian Băsescu becomes the fourth President of Romania.,Greek, Greece wins the UEFA Euro Cup in Portugal
1313,2004,Romania,Romania joins the North Atlantic Treaty Organization. Traian Băsescu becomes the fourth President of Romania.,Greek, Athens hosts the 2004 Summer Olympics.
1314,2004,Romania,Romania joins the North Atlantic Treaty Organization. Traian Băsescu becomes the fourth President of Romania.,Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1315,2004,Romania,Romania joins the North Atlantic Treaty Organization. Traian Băsescu becomes the fourth President of Romania.,Luxembourgo, Football Club FC RM Hamm Benfica formed.
1316,2004,Russia,Russia–Belarus energy dispute,Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1317,2004,Russia,Russia–Belarus energy dispute,Greek, Cyprus becomes a member of the European Union.
1318,2004,Russia,Russia–Belarus energy dispute,Greek, Greece wins the UEFA Euro Cup in Portugal
1319,2004,Russia,Russia–Belarus energy dispute,Greek, Athens hosts the 2004 Summer Olympics.
1320,2004,Russia,Russia–Belarus energy dispute,Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1321,2004,Russia,Russia–Belarus energy dispute,Luxembourgo, Football Club FC RM Hamm Benfica formed.
1322,2004,Slovenia,"Slovenia, together with six former Warsaw Pact countries of Bulgaria, Estonia, Latvia, Lithuania, Romania and Slovakia, joins NATO.",Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1323,2004,Slovenia,"Slovenia, together with six former Warsaw Pact countries of Bulgaria, Estonia, Latvia, Lithuania, Romania and Slovakia, joins NATO.",Greek, Cyprus becomes a member of the European Union.
1324,2004,Slovenia,"Slovenia, together with six former Warsaw Pact countries of Bulgaria, Estonia, Latvia, Lithuania, Romania and Slovakia, joins NATO.",Greek, Greece wins the UEFA Euro Cup in Portugal
1325,2004,Slovenia,"Slovenia, together with six former Warsaw Pact countries of Bulgaria, Estonia, Latvia, Lithuania, Romania and Slovakia, joins NATO.",Greek, Athens hosts the 2004 Summer Olympics.
1326,2004,Slovenia,"Slovenia, together with six former Warsaw Pact countries of Bulgaria, Estonia, Latvia, Lithuania, Romania and Slovakia, joins NATO.",Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1327,2004,Slovenia,"Slovenia, together with six former Warsaw Pact countries of Bulgaria, Estonia, Latvia, Lithuania, Romania and Slovakia, joins NATO.",Luxembourgo, Football Club FC RM Hamm Benfica formed.
1328,2004,Spain,2004 Madrid train bombings: Madrid train bombings killed one hundred and ninety-one and injured over two thousand. Prime Minister José María Aznar blamed the Basque terrorists ETA.,Greek," In a referendum, Greek Cypriots reject the Annan Plan whereas Turkish Cypriots accept it."
1329,2004,Spain,2004 Madrid train bombings: Madrid train bombings killed one hundred and ninety-one and injured over two thousand. Prime Minister José María Aznar blamed the Basque terrorists ETA.,Greek, Cyprus becomes a member of the European Union.
1330,2004,Spain,2004 Madrid train bombings: Madrid train bombings killed one hundred and ninety-one and injured over two thousand. Prime Minister José María Aznar blamed the Basque terrorists ETA.,Greek, Greece wins the UEFA Euro Cup in Portugal
1331,2004,Spain,2004 Madrid train bombings: Madrid train bombings killed one hundred and ninety-one and injured over two thousand. Prime Minister José María Aznar blamed the Basque terrorists ETA.,Greek, Athens hosts the 2004 Summer Olympics.
1332,2004,Spain,2004 Madrid train bombings: Madrid train bombings killed one hundred and ninety-one and injured over two thousand. Prime Minister José María Aznar blamed the Basque terrorists ETA.,Greek," The helicopter carrying Patriarch Peter VII of Alexandria along with 16 others (including journalists and three other bishops of the Church of Alexandria) crashes into the Aegean Sea while en route to the monastic community of Mount Athos, arguably after an explosion. None survived. The cause of the crash remains unknown."
1333,2004,Spain,2004 Madrid train bombings: Madrid train bombings killed one hundred and ninety-one and injured over two thousand. Prime Minister José María Aznar blamed the Basque terrorists ETA.,Luxembourgo, Football Club FC RM Hamm Benfica formed.
1334,2005,Albania,"Parliamentary elections end with a victory for the opposition Democratic Party (PD) and its allies, prominently the Republican Party (PR). Former president Sali Berisha became prime minister as a result of the election.[19]",Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1335,2005,Albania,"Parliamentary elections end with a victory for the opposition Democratic Party (PD) and its allies, prominently the Republican Party (PR). Former president Sali Berisha became prime minister as a result of the election.[19]",Luxembourgo,Philharmonie Luxembourg concert hall opens.
1336,2005,Albania,"Parliamentary elections end with a victory for the opposition Democratic Party (PD) and its allies, prominently the Republican Party (PR). Former president Sali Berisha became prime minister as a result of the election.[19]",Luxembourgo,Racing Football Club Union Luxembourg formed.
1337,2005,Belgium,Celebration of 175 years of Belgian independence and 25 years of federalism,Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1338,2005,Belgium,Celebration of 175 years of Belgian independence and 25 years of federalism,Luxembourgo,Philharmonie Luxembourg concert hall opens.
1339,2005,Belgium,Celebration of 175 years of Belgian independence and 25 years of federalism,Luxembourgo,Racing Football Club Union Luxembourg formed.
1340,2005,Croatia,"Croatian presidential election, 2005: Mesić, running as an independent, and Jadranka Kosor of the HDZ qualified for the second round.",Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1341,2005,Croatia,"Croatian presidential election, 2005: Mesić, running as an independent, and Jadranka Kosor of the HDZ qualified for the second round.",Luxembourgo,Philharmonie Luxembourg concert hall opens.
1342,2005,Croatia,"Croatian presidential election, 2005: Mesić, running as an independent, and Jadranka Kosor of the HDZ qualified for the second round.",Luxembourgo,Racing Football Club Union Luxembourg formed.
1343,2005,Estonia,"The same storm which pounded the U.S. earlier in the month hit England, Scandinavia and the Baltic States, leaving 13 dead with widespread flooding and power cuts.",Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1344,2005,Estonia,"The same storm which pounded the U.S. earlier in the month hit England, Scandinavia and the Baltic States, leaving 13 dead with widespread flooding and power cuts.",Luxembourgo,Philharmonie Luxembourg concert hall opens.
1345,2005,Estonia,"The same storm which pounded the U.S. earlier in the month hit England, Scandinavia and the Baltic States, leaving 13 dead with widespread flooding and power cuts.",Luxembourgo,Racing Football Club Union Luxembourg formed.
1346,2005,France,suburban riots.,Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1347,2005,France,suburban riots.,Luxembourgo,Philharmonie Luxembourg concert hall opens.
1348,2005,France,suburban riots.,Luxembourgo,Racing Football Club Union Luxembourg formed.
1349,2005,Germany,Pope Benedict XVI was elected pope.,Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1350,2005,Germany,Pope Benedict XVI was elected pope.,Luxembourgo,Philharmonie Luxembourg concert hall opens.
1351,2005,Germany,Pope Benedict XVI was elected pope.,Luxembourgo,Racing Football Club Union Luxembourg formed.
1352,2005,Iceland,Bobby Fischer moves to Iceland after having been granted an Icelandic passport and full citizenship.[citation needed],Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1353,2005,Iceland,Bobby Fischer moves to Iceland after having been granted an Icelandic passport and full citizenship.[citation needed],Luxembourgo,Philharmonie Luxembourg concert hall opens.
1354,2005,Iceland,Bobby Fischer moves to Iceland after having been granted an Icelandic passport and full citizenship.[citation needed],Luxembourgo,Racing Football Club Union Luxembourg formed.
1355,2005,Italy,"Nicola Calipari, Italian secret agent, is shot dead by friendly fire from a US patrol during the rescue of journalist Giuliana Sgrena from kidnappers in Baghdad. US later refused the extradition of the identified shooter, Mario Lozano.",Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1356,2005,Italy,"Nicola Calipari, Italian secret agent, is shot dead by friendly fire from a US patrol during the rescue of journalist Giuliana Sgrena from kidnappers in Baghdad. US later refused the extradition of the identified shooter, Mario Lozano.",Luxembourgo,Philharmonie Luxembourg concert hall opens.
1357,2005,Italy,"Nicola Calipari, Italian secret agent, is shot dead by friendly fire from a US patrol during the rescue of journalist Giuliana Sgrena from kidnappers in Baghdad. US later refused the extradition of the identified shooter, Mario Lozano.",Luxembourgo,Racing Football Club Union Luxembourg formed.
1358,2005,Poland,Death of Pope John Paul II,Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1359,2005,Poland,Death of Pope John Paul II,Luxembourgo,Philharmonie Luxembourg concert hall opens.
1360,2005,Poland,Death of Pope John Paul II,Luxembourgo,Racing Football Club Union Luxembourg formed.
1361,2005,Portugal,"The 2006 Dakar Rally, the longest and, arguably, the hardest off-road rally in the world starts in Lisbon.[15]",Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1362,2005,Portugal,"The 2006 Dakar Rally, the longest and, arguably, the hardest off-road rally in the world starts in Lisbon.[15]",Luxembourgo,Philharmonie Luxembourg concert hall opens.
1363,2005,Portugal,"The 2006 Dakar Rally, the longest and, arguably, the hardest off-road rally in the world starts in Lisbon.[15]",Luxembourgo,Racing Football Club Union Luxembourg formed.
1364,2005,Russia,"October 2005 Nalchik attack: A large group of terrorists assaulted and captured buildings throughout the city of Nalchik. By afternoon Russian soldiers surrounded and entered the city, forcing their enemies to retreat. Some 136 people were killed.",Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1365,2005,Russia,"October 2005 Nalchik attack: A large group of terrorists assaulted and captured buildings throughout the city of Nalchik. By afternoon Russian soldiers surrounded and entered the city, forcing their enemies to retreat. Some 136 people were killed.",Luxembourgo,Philharmonie Luxembourg concert hall opens.
1366,2005,Russia,"October 2005 Nalchik attack: A large group of terrorists assaulted and captured buildings throughout the city of Nalchik. By afternoon Russian soldiers surrounded and entered the city, forcing their enemies to retreat. Some 136 people were killed.",Luxembourgo,Racing Football Club Union Luxembourg formed.
1367,2005,Serbia,SAA talks with the EU are launched aimed at providing closer ties with the EU. The state becomes an EU potential candidate country,Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1368,2005,Serbia,SAA talks with the EU are launched aimed at providing closer ties with the EU. The state becomes an EU potential candidate country,Luxembourgo,Philharmonie Luxembourg concert hall opens.
1369,2005,Serbia,SAA talks with the EU are launched aimed at providing closer ties with the EU. The state becomes an EU potential candidate country,Luxembourgo,Racing Football Club Union Luxembourg formed.
1370,2005,Slovenia,Slovenia takes over the rotating presidency of the Organization for Security and Co-operation in Europe.,Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1371,2005,Slovenia,Slovenia takes over the rotating presidency of the Organization for Security and Co-operation in Europe.,Luxembourgo,Philharmonie Luxembourg concert hall opens.
1372,2005,Slovenia,Slovenia takes over the rotating presidency of the Organization for Security and Co-operation in Europe.,Luxembourgo,Racing Football Club Union Luxembourg formed.
1373,2005,Spain,Patrimoni Digital de Catalunya (archive) established.,Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1374,2005,Spain,Patrimoni Digital de Catalunya (archive) established.,Luxembourgo,Philharmonie Luxembourg concert hall opens.
1375,2005,Spain,Patrimoni Digital de Catalunya (archive) established.,Luxembourgo,Racing Football Club Union Luxembourg formed.
1376,2005,Spain,"Fernando Alonso wins the Championship against Kimi Raikkonen in Brazil, marking him F1's youngest world champion.",Greek," After fears that it could crash in Athens' center, Helios Airways Flight 522 crashes in Grammatiko, killing all 121 people aboard. This was the deadliest aviation accident in the history of Greece."
1377,2005,Spain,"Fernando Alonso wins the Championship against Kimi Raikkonen in Brazil, marking him F1's youngest world champion.",Luxembourgo,Philharmonie Luxembourg concert hall opens.
1378,2005,Spain,"Fernando Alonso wins the Championship against Kimi Raikkonen in Brazil, marking him F1's youngest world champion.",Luxembourgo,Racing Football Club Union Luxembourg formed.
1379,2006,Albania,"Speedboats are banned in coastal waters, in order to fight people and drug smuggling",Greek, Athens hosts the Eurovision Song Contest 2006.
1380,2006,Albania,"Speedboats are banned in coastal waters, in order to fight people and drug smuggling",Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1381,2006,Albania,"Speedboats are banned in coastal waters, in order to fight people and drug smuggling",Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1382,2006,Belgium,2006 Belgian local elections,Greek, Athens hosts the Eurovision Song Contest 2006.
1383,2006,Belgium,2006 Belgian local elections,Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1384,2006,Belgium,2006 Belgian local elections,Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
